URL,ImproperDate,Date,River,District,State,lat,long
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64a654b76f7fef000bcc66a6,"Bhubaneswar - Khorda, Daya River, 2019",17 Nov 2019,Daya,Khordha,Odisha,20.226477,85.86709
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c5258b3f6031000bca556c,"Najiran Deutikhanda - Cooch Behar, Sankosh River, 2019",12 Mar 2019,Sankosh,Cooch Behar,West Bengal,26.463822,89.85844
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c523c63f6031000bca545e,"Paschim Chakchaka - Jalpaiguri, Raidak River, 2019",12 Mar 2019,Raidak,Jalpaiguri,West Bengal,26.719843,89.10066
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c5223e3f6031000bca5345,"Dangapara - Jalpaiguri, Koli River, 2019",7 Mar 2019,Koli,Jalpaiguri,West Bengal,26.719843,89.10066
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c520b43f6031000bca525b,"Mal - Jalpaiguri, Chel River, 2019",4 Mar 2019,chel,Jalpaiguri,West Bengal,26.85531,88.635905
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c51ee93f6031000bca5117,"Oodlabari - Jalpaiguri, Gish River, 2019",4 Mar 2019,Gish,Jalpaiguri,West Bengal,26.872018,88.609413
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c51dba3f6031000bca5034,"Sevoke - Darjeeling, Teesta River, 2019",4 Mar 2019,Teesta,Darjiling,West Bengal,26.886512,88.476403
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c51c203f6031000bca4e1f,"Matigara - Darjeeling, Balasan River, 2019",3 Mar 2019,Balason,Darjiling,West Bengal,26.721201,88.375048
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c51b1e3f6031000bca4d36,"Chitalghata - Uttar Dinajpur, Mahananda, 2019",21 Feb 2019,Mahananda,Uttar Dinajpur,West Bengal,26.468203,88.256996
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c5194e3f6031000bca4c65,"Nilakanthapada - Angul, Mahanadi River, 2019",21 Feb 2019,Mahanadi,Anugul,Odisha,20.745748,84.474042
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64c51382ff6909000b23c6a1,"Kharka - Jalaun, Betwa River, 2018",17 Oct 2018,Betwa,Jalaun,Uttar Pradesh,25.889008,79.579011
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66bf35a1fd3c28000c1297d2,"Gandak River - Muzaffarpur, Bihar - 20th November 2017",20 Nov 2017,Gandak,Muzaffarpur,Bihar,26.29051303,84.83086598
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66bf33a2a400f7000b0bbfa0,"Gandak River - Gopalganj, Bihar - 18th November 2017",18 Nov 2017,Gandak,Gopalganj,Bihar,26.56499002,84.44784796
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66bf325ba400f7000b0bbc7b,"Gandak River - Kushinagar district, Uttar Pradesh - 18th November 2017",18 Nov 2017,Gandak,Kushinagar,Uttar Pradesh,26.62630004,84.38403502
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d058dbf48ea7000ce02cd9,"Gandak River - Paschim Champaran, Bihar - 12th November 2017",12 Nov 2017,Gandak,Pashchim Champaran,Bihar,27.42278301,83.86529898
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d05806f48ea7000ce02c26,"Gandak River - Paschim Champaran, Bihar - 12th November 2017",12 Nov 2017,Gandak,Pashchim Champaran,Bihar,27.43596003,83.89735096
https://sandwatch.envmonitoring.in/published-page/caseReports?id=65194534d3cac5000b919747,"Bacchera Khera - Chattarpur, Ken River, 2017",17 Oct 2017,Ken,Chhatarpur,Madhya Pradesh,25.166259,80.420791
https://sandwatch.envmonitoring.in/published-page/caseReports?id=6512f82a1e9690000b67378d,"Akbarpur Girwan - Banda, Ken River, 2017",15 Oct 2017,Ken,Banda,Uttar Pradesh,25.271699713915016,80.35770589951008
https://sandwatch.envmonitoring.in/published-page/caseReports?id=6512f3203b7a18000b24637e,"Hateti Purva - Banda, Ken River, 2017",24 Jun 2017,Ken,Banda,Uttar Pradesh,25.427121,80.29581
https://sandwatch.envmonitoring.in/published-page/caseReports?id=6512e9e3122a62000b25b7aa,"Rehutan - Banda, Ken River, 2017",18 Jun 2017,Ken,Banda,Uttar Pradesh,25.704834,80.36839
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64d4d12a993c51000b23ed4e,"Patna District - Sone River, 2017",2 Mar 2017,Sone,Patna,Bihar,25.532245,84.773178
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66bf3461fd3c28000c1296d8,"Gandak River - Muzzafarpur, Bihar - 20th January 2017",20 Jan 2017,Gandak,Muzaffarpur,Bihar,26.2968333,84.8268667
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64a5a155de2e89000b57dff9,"Terasiya - Vaishali, Ganga River, 2016",7 Aug 2016,Ganga,Vaishali,Bihar,25.630869,85.210855
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64a5a05ede2e89000b57deb9,"Patna - Patna, Ganga River, 2016",3 Aug 2016,Ganga,Patna,Bihar,25.64982,85.103437
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64a59df0de2e89000b57dd12,"Nrisinghapur - Nadia / Bhagirathi (Ganga) River, 2016",19 Jun 2016,Ganga,Nadia,West Bengal,23.224999,88.375872
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64994562350302000bcf61c2,"Tribeni - Hooghly / Bhagirathi River, 2016",17 Jun 2016,Ganga,Murshidabad,West Bengal,22.973344,88.405614
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64a59a054faf21000b08e199,"Chandannagar - Hooghly / Bhagirathi (Ganga) River, 2016",16 Jun 2016,Ganga,Hugli,West Bengal,22.858211,88.372509
https://sandwatch.envmonitoring.in/published-page/caseReports?id=64a668c524da4c000b15c30f,"Bindaul - Patna, Sone River, 2016",3 Jun 2016,Sone,Patna,Bihar,25.532245,84.773178
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671cbfd4c0b93f000b7a27e5,"Kaveri River - Kodagu, Karnataka - 9th April 2013",9 Apr 2013,Kaveri,Kodagu,Karnataka,12.30003333,75.74178333
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671cbd874b98d5000bdf6448,"Kaveri River - Kodagu, Karnataka - 9th April 2013",9 Apr 2013,Kaveri,Kodagu,Karnataka,12.29965,75.7404
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671cbbca4b98d5000bdf545b,"Kaveri River - Kodagu, Karnataka - 09th April 2013",9 Apr 2013,Kaveri,Kodagu,Karnataka,12.2976,75.74593333
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671cba385ff870000b8a9334,"Kaveri River - Kodagu, Karnataka - 08th April 2013",8 Apr 2013,Kaveri,Kodagu,Karnataka,12.29883333,75.72075
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671cb7a118748d000b848732,"Kaveri River,  Kodagu, Karnataka - 8th April 2013",8 Apr 2013,Kaveri,Kodagu,Karnataka,12.3128,75.7032
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671cb5b718748d000b847d5c,"Kaveri River, Kodagu, Karnataka, 8th April 2013",8 Apr 2013,Kaveri,Kodagu,Karnataka,12.31936667,75.69701667
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671caed6a8db9d000cc899c2,"Kaveri River - Kodagu, Karnataka - 08th April 2013",8 Apr 2013,Kaveri,Kodagu,Karnataka,12.31936667,75.69791667
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c9f8bfa7d2a000bf5adc4,Kaveri River - Kodagu District - 08th April 2013,8 Apr 2013,Kaveri,Kodagu,Karnataka,12.32088333,75.69748333
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c9dd8b90f49000b5f8f67,"Kaveri River - Kodagu, Karnataka - 08th April 2024",8 Apr 2013,Kaveri,Kodagu,Karnataka,12.32205,75.69591667
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c9ca8b90f49000b5f86dd,"Kaveri River - Kodagu, Karnataka - 06th April 2013",6 Apr 2013,Kaveri,Kodagu,Karnataka,12.3328,75.8797
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c9af3b90f49000b5f7709,"Kaveri River - Kodagu, Karnataka - 06th April 2013",6 Apr 2013,Kaveri,Kodagu,Karnataka,12.30621667,75.87155
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c99a3b90f49000b5f6de2,"Kaveri River - Kodagu, Karnataka - 04th April 2013",4 Apr 2013,Kaveri,Kodagu,Karnataka,12.3053,75.86815
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c9852fa7d2a000bf59af9,"Kaveri River - Kodagu, Karnataka - 04th April 2013",4 Apr 2013,Kaveri,Kodagu,Karnataka,12.3417,75.885767
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c96f5364fbe000bded4e0,"Kaveri River - Kodagu, Karnataka - 04th April 2013",4 Apr 2013,Kaveri,Kodagu,Karnataka,12.32088333,75.88786667
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c95ae364fbe000bdec8e3,"Kaveri River - Kodagu, Karnataka - 04th April 2013",4 Apr 2013,Kaveri,Kodagu,Karnataka,12.31965,75.88653333
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c93b7fa7d2a000bf58735,"Kaveri River - Kodagu, Karnataka - 04th April 2013",4 Apr 2013,Kaveri,Kodagu,Karnataka,12.3188,75.885117
https://sandwatch.envmonitoring.in/published-page/caseReports?id=671c8e48fc9789000b126d13,"Kaveri River - Kodagu, Karnataka - 04th April 2013",4 Apr 2013,Kaveri,Kodagu,Karnataka,12.31758333,75.867
https://sandwatch.envmonitoring.in/published-page/caseReports?id=65a0db0c324974000bd90b9b,"Chambal sand mining - Morena, Madhya Pradesh - 14 Jan 2012",14 Jan 2012,Chambal,Morena,Madhya Pradesh,26.65406,77.90158
https://sandwatch.envmonitoring.in/published-page/caseReports?id=65a0dc58324974000bd91ae1,Chambal sand mining: 13 Jan 2012,13 Jan 2012,Chambal,Dhaulpur,Rajasthan,26.66455,77.9504
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d0699bf48ea7000ce04363,"Gandak River - Muzaffarpur, Bihar - 22nd Jan 2021",22 Jan 2010,Gandak,Muzaffarpur,Bihar,26.2968333,84.8268667
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d06895f48ea7000ce0416d,"Gandak River - Muzaffarpur, Bihar - 22nd Jan 2010",22 Jan 2010,Gandak,Muzaffarpur,Bihar,26.30325,84.8243333
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d067f5f48ea7000ce03fde,"Gandak River - Gopalganj, Bihar - 21st Jan 2010",21 Jan 2010,Gandak,Gopalganj,Bihar,26.3625667,84.7453333
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d06736f48ea7000ce03f0d,"Gandak River - Gopalganj, Bihar - 21st Jan 2010",21 Jan 2010,Gandak,Gopalganj,Bihar,26.4087333,84.7380833
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d05a50f48ea7000ce02ebe,"Gandak River - Paschim Champaran, Bihar - 14th January 2010",14 Jan 2010,Gandak,Pashchim Champaran,Bihar,27.1164333,84.06825
https://sandwatch.envmonitoring.in/published-page/caseReports?id=66d0596af48ea7000ce02d94,"Gandak River - Paschim Champaran, Bihar - 14th January 2010",14 Jan 2010,Gandak,Pashchim Champaran,Bihar,27.1296833,84.0359667
